id,sensor_id,start_time,end_time,in_count,out_count,sensor_type,ip_address,device_type,serial_number,sensor_group,tmestamp
205566,SW Exit,7/1/2019 13:00,7/1/2019 13:15,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 13:15
205559,SE Exit,7/1/2019 13:01,7/1/2019 13:02,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:02
205560,SE Exit,7/1/2019 13:03,7/1/2019 13:04,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:04
205561,SE Exit,7/1/2019 13:10,7/1/2019 13:11,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:11
205568,North Exit,7/1/2019 13:15,7/1/2019 13:30,0,8,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 13:30
205569,North Entrance,7/1/2019 13:15,7/1/2019 13:30,12,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 13:30
205570,Coffee Shop,7/1/2019 13:15,7/1/2019 13:30,6,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 13:30
205571,SE Entrance,7/1/2019 13:15,7/1/2019 13:30,6,9,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 13:30
205572,SW Exit,7/1/2019 13:15,7/1/2019 13:30,0,5,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 13:30
205567,SE Exit,7/1/2019 13:22,7/1/2019 13:23,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:23
205575,SE Entrance,7/1/2019 13:30,7/1/2019 13:45,15,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 13:45
205576,SW Exit,7/1/2019 13:30,7/1/2019 13:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 13:45
205577,North Entrance,7/1/2019 13:30,7/1/2019 13:45,15,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 13:45
205578,Coffee Shop,7/1/2019 13:30,7/1/2019 13:45,7,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 13:45
205580,North Exit,7/1/2019 13:30,7/1/2019 13:45,0,14,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 13:45
205573,SE Exit,7/1/2019 13:32,7/1/2019 13:33,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:33
205574,SE Exit,7/1/2019 13:43,7/1/2019 13:44,1,0,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:44
205579,SE Exit,7/1/2019 13:44,7/1/2019 13:45,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:45
205585,North Exit,7/1/2019 13:45,7/1/2019 14:00,0,15,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 14:00
205586,North Entrance,7/1/2019 13:45,7/1/2019 14:00,18,9,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 14:00
205587,SW Exit,7/1/2019 13:45,7/1/2019 14:00,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 14:00
205588,SE Entrance,7/1/2019 13:45,7/1/2019 14:00,7,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 14:00
205589,Coffee Shop,7/1/2019 13:45,7/1/2019 14:00,10,9,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 14:00
205581,SE Exit,7/1/2019 13:49,7/1/2019 13:50,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:50
205582,SE Exit,7/1/2019 13:51,7/1/2019 13:52,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:52
205583,SE Exit,7/1/2019 13:53,7/1/2019 13:54,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:54
205584,SE Exit,7/1/2019 13:55,7/1/2019 13:56,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 13:56
205592,Coffee Shop,7/1/2019 14:00,7/1/2019 14:15,6,3,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 14:15
205593,North Entrance,7/1/2019 14:00,7/1/2019 14:15,11,7,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 14:15
205594,SE Entrance,7/1/2019 14:00,7/1/2019 14:15,5,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 14:15
205595,North Exit,7/1/2019 14:00,7/1/2019 14:15,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 14:15
205590,SE Exit,7/1/2019 14:05,7/1/2019 14:06,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:06
205591,SE Exit,7/1/2019 14:10,7/1/2019 14:11,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:11
205596,Coffee Shop,7/1/2019 14:15,7/1/2019 14:30,9,6,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 14:30
205597,SE Entrance,7/1/2019 14:15,7/1/2019 14:30,2,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 14:30
205598,North Exit,7/1/2019 14:15,7/1/2019 14:30,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 14:30
205599,North Entrance,7/1/2019 14:15,7/1/2019 14:30,5,7,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 14:30
205601,SE Entrance,7/1/2019 14:30,7/1/2019 14:45,7,8,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 14:45
205602,Coffee Shop,7/1/2019 14:30,7/1/2019 14:45,6,2,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 14:45
205603,North Entrance,7/1/2019 14:30,7/1/2019 14:45,7,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 14:45
205604,North Exit,7/1/2019 14:30,7/1/2019 14:45,0,12,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 14:45
205605,SW Exit,7/1/2019 14:30,7/1/2019 14:45,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 14:45
205600,SE Exit,7/1/2019 14:39,7/1/2019 14:40,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:40
205606,SE Exit,7/1/2019 14:45,7/1/2019 14:46,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:46
205609,SW Exit,7/1/2019 14:45,7/1/2019 15:00,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 15:00
205610,SE Entrance,7/1/2019 14:45,7/1/2019 15:00,7,9,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 15:00
205611,Coffee Shop,7/1/2019 14:45,7/1/2019 15:00,7,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 15:00
205612,North Exit,7/1/2019 14:45,7/1/2019 15:00,0,14,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 15:00
205614,North Entrance,7/1/2019 14:45,7/1/2019 15:00,17,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 15:00
205607,SE Exit,7/1/2019 14:46,7/1/2019 14:47,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:47
205608,SE Exit,7/1/2019 14:58,7/1/2019 14:59,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 14:59
205613,SE Exit,7/1/2019 14:59,7/1/2019 15:00,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:00
205616,Coffee Shop,7/1/2019 15:00,7/1/2019 15:15,7,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 15:15
205617,North Exit,7/1/2019 15:00,7/1/2019 15:15,0,11,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 15:15
205618,SE Entrance,7/1/2019 15:00,7/1/2019 15:15,6,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 15:15
205619,North Entrance,7/1/2019 15:00,7/1/2019 15:15,12,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 15:15
205615,SE Exit,7/1/2019 15:11,7/1/2019 15:12,1,0,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:12
205623,North Exit,7/1/2019 15:15,7/1/2019 15:30,0,4,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 15:30
205624,North Entrance,7/1/2019 15:15,7/1/2019 15:30,9,3,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 15:30
205625,SE Entrance,7/1/2019 15:15,7/1/2019 15:30,7,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 15:30
205626,Coffee Shop,7/1/2019 15:15,7/1/2019 15:30,6,7,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 15:30
205620,SE Exit,7/1/2019 15:17,7/1/2019 15:18,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:18
205621,SE Exit,7/1/2019 15:23,7/1/2019 15:24,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:24
205622,SE Exit,7/1/2019 15:27,7/1/2019 15:28,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:28
205632,Coffee Shop,7/1/2019 15:30,7/1/2019 15:45,9,5,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 15:45
205633,SW Exit,7/1/2019 15:30,7/1/2019 15:45,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 15:45
205634,North Entrance,7/1/2019 15:30,7/1/2019 15:45,11,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 15:45
205635,SE Entrance,7/1/2019 15:30,7/1/2019 15:45,4,5,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 15:45
205636,North Exit,7/1/2019 15:30,7/1/2019 15:45,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 15:45
205627,SE Exit,7/1/2019 15:31,7/1/2019 15:32,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:32
205628,SE Exit,7/1/2019 15:32,7/1/2019 15:33,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:33
205629,SE Exit,7/1/2019 15:34,7/1/2019 15:35,1,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:35
205630,SE Exit,7/1/2019 15:40,7/1/2019 15:41,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:41
205631,SE Exit,7/1/2019 15:43,7/1/2019 15:44,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:44
205638,Coffee Shop,7/1/2019 15:45,7/1/2019 16:00,2,3,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 16:00
205639,SW Exit,7/1/2019 15:45,7/1/2019 16:00,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 16:00
205640,SE Entrance,7/1/2019 15:45,7/1/2019 16:00,5,2,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 16:00
205641,North Entrance,7/1/2019 15:45,7/1/2019 16:00,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 16:00
205642,North Exit,7/1/2019 15:45,7/1/2019 16:00,0,12,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 16:00
205637,SE Exit,7/1/2019 15:46,7/1/2019 15:47,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 15:47
205646,SE Entrance,7/1/2019 16:00,7/1/2019 16:15,2,6,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 16:15
205647,North Exit,7/1/2019 16:00,7/1/2019 16:15,0,9,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 16:15
205648,Coffee Shop,7/1/2019 16:00,7/1/2019 16:15,3,8,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 16:15
205649,North Entrance,7/1/2019 16:00,7/1/2019 16:15,13,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 16:15
205643,SE Exit,7/1/2019 16:03,7/1/2019 16:04,0,3,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 16:04
205644,SE Exit,7/1/2019 16:06,7/1/2019 16:07,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 16:07
205645,SE Exit,7/1/2019 16:09,7/1/2019 16:10,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 16:10
205650,North Exit,7/1/2019 16:15,7/1/2019 16:30,0,7,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 16:30
205651,Coffee Shop,7/1/2019 16:15,7/1/2019 16:30,0,4,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 16:30
205652,North Entrance,7/1/2019 16:15,7/1/2019 16:30,9,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 16:30
205653,SW Exit,7/1/2019 16:15,7/1/2019 16:30,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 16:30
205654,SE Entrance,7/1/2019 16:15,7/1/2019 16:30,4,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 16:30
205656,SE Entrance,7/1/2019 16:30,7/1/2019 16:45,8,6,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 16:45
205657,North Exit,7/1/2019 16:30,7/1/2019 16:45,0,13,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 16:45
205658,SW Exit,7/1/2019 16:30,7/1/2019 16:45,0,5,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 16:45
205659,Coffee Shop,7/1/2019 16:30,7/1/2019 16:45,5,8,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 16:45
205660,North Entrance,7/1/2019 16:30,7/1/2019 16:45,6,5,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 16:45
205655,SE Exit,7/1/2019 16:39,7/1/2019 16:40,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 16:40
205662,SW Exit,7/1/2019 16:45,7/1/2019 17:00,0,3,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 17:00
205663,SE Entrance,7/1/2019 16:45,7/1/2019 17:00,3,5,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 17:00
205664,North Exit,7/1/2019 16:45,7/1/2019 17:00,0,6,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 17:00
205665,North Entrance,7/1/2019 16:45,7/1/2019 17:00,4,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 17:00
205666,Coffee Shop,7/1/2019 16:45,7/1/2019 17:00,2,4,SINGLE_SENSOR,10.18.152.164,PC2,D8:80:39:D3:92:ED,Coffee Shop,7/1/2019 17:00
205661,SE Exit,7/1/2019 16:48,7/1/2019 16:49,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 16:49
205671,SE Entrance,7/1/2019 17:00,7/1/2019 17:15,2,4,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 17:15
205672,North Entrance,7/1/2019 17:00,7/1/2019 17:15,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 17:15
205673,North Exit,7/1/2019 17:00,7/1/2019 17:15,0,8,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 17:15
205674,SW Exit,7/1/2019 17:00,7/1/2019 17:15,0,4,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 17:15
205667,SE Exit,7/1/2019 17:01,7/1/2019 17:02,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:02
205668,SE Exit,7/1/2019 17:04,7/1/2019 17:05,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:05
205669,SE Exit,7/1/2019 17:07,7/1/2019 17:08,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:08
205670,SE Exit,7/1/2019 17:13,7/1/2019 17:14,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:14
205679,SE Entrance,7/1/2019 17:15,7/1/2019 17:30,2,5,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 17:30
205680,North Exit,7/1/2019 17:15,7/1/2019 17:30,0,3,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 17:30
205681,North Entrance,7/1/2019 17:15,7/1/2019 17:30,7,2,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 17:30
205675,SE Exit,7/1/2019 17:16,7/1/2019 17:17,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:17
205676,SE Exit,7/1/2019 17:17,7/1/2019 17:18,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:18
205677,SE Exit,7/1/2019 17:21,7/1/2019 17:22,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:22
205678,SE Exit,7/1/2019 17:23,7/1/2019 17:24,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:24
205682,SE Exit,7/1/2019 17:29,7/1/2019 17:30,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:30
205684,SW Exit,7/1/2019 17:30,7/1/2019 17:45,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 17:45
205685,North Exit,7/1/2019 17:30,7/1/2019 17:45,0,9,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 17:45
205686,North Entrance,7/1/2019 17:30,7/1/2019 17:45,4,0,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 17:45
205687,SE Entrance,7/1/2019 17:30,7/1/2019 17:45,2,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 17:45
205683,SE Exit,7/1/2019 17:35,7/1/2019 17:36,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:36
205690,North Entrance,7/1/2019 17:45,7/1/2019 18:00,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 18:00
205691,SE Entrance,7/1/2019 17:45,7/1/2019 18:00,3,6,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 18:00
205692,North Exit,7/1/2019 17:45,7/1/2019 18:00,0,7,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 18:00
205688,SE Exit,7/1/2019 17:48,7/1/2019 17:49,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:49
205689,SE Exit,7/1/2019 17:55,7/1/2019 17:56,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 17:56
205693,North Exit,7/1/2019 18:00,7/1/2019 18:15,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 18:15
205694,SW Exit,7/1/2019 18:00,7/1/2019 18:15,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 18:15
205695,SE Entrance,7/1/2019 18:00,7/1/2019 18:15,1,7,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 18:15
205696,North Entrance,7/1/2019 18:00,7/1/2019 18:15,8,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 18:15
205699,SE Entrance,7/1/2019 18:15,7/1/2019 18:30,0,3,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 18:30
205700,North Entrance,7/1/2019 18:15,7/1/2019 18:30,5,4,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 18:30
205701,North Exit,7/1/2019 18:15,7/1/2019 18:30,0,5,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 18:30
205697,SE Exit,7/1/2019 18:16,7/1/2019 18:17,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:17
205698,SE Exit,7/1/2019 18:28,7/1/2019 18:29,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:29
205704,SE Entrance,7/1/2019 18:30,7/1/2019 18:45,1,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 18:45
205705,North Exit,7/1/2019 18:30,7/1/2019 18:45,0,1,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 18:45
205706,SW Exit,7/1/2019 18:30,7/1/2019 18:45,0,1,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 18:45
205707,North Entrance,7/1/2019 18:30,7/1/2019 18:45,2,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 18:45
205702,SE Exit,7/1/2019 18:36,7/1/2019 18:37,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:37
205703,SE Exit,7/1/2019 18:38,7/1/2019 18:39,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:39
205708,SE Exit,7/1/2019 18:44,7/1/2019 18:45,0,1,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:45
205710,SE Entrance,7/1/2019 18:45,7/1/2019 19:00,0,1,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 19:00
205711,North Exit,7/1/2019 18:45,7/1/2019 19:00,0,2,SINGLE_SENSOR,10.18.153.0,PC2,D8:80:39:D3:91:52,North Exit,7/1/2019 19:00
205712,North Entrance,7/1/2019 18:45,7/1/2019 19:00,1,1,SINGLE_SENSOR,10.18.152.163,PC2 - L,D8:80:39:D3:D6:BE,North Entrance,7/1/2019 19:00
205709,SE Exit,7/1/2019 18:58,7/1/2019 18:59,0,2,SINGLE_SENSOR,10.18.191.200,PC2,D8:80:39:D3:91:48,SE Exit,7/1/2019 18:59
205715,SE Entrance,7/1/2019 19:00,7/1/2019 19:15,4,0,SINGLE_SENSOR,10.18.191.199,PC2,D8:80:39:D3:FE:90,SE Entrance,7/1/2019 19:15
205716,SW Exit,7/1/2019 19:00,7/1/2019 19:15,0,2,SINGLE_SENSOR,10.18.155.111,PC2,D8:80:39:D3:B3:B9,SW Exit,7/1/2019 19:15
